ambiguous,behavioral_pass,behaviorally_valid,class_id,detected_pole,detector_correct,fingerprint_hash,model,parsed,reason,rep,requested_pole,strip_level,study_id,task_id,temperature,trace_fingerprint
True,True,True,D,ambiguous,False,503f248273fbb6c6e85a2ff9ee75283178b009f3ca92b4c98a72958393bccd1a,ollama:qwen3-coder:30b,True,visit_trace_matches_bfs_and_dfs,2,bfs,raw,H01_temperature_pilot,linear_chain,0.0,"[""A"",""B"",""C"",""D""]"
True,True,True,D,ambiguous,False,503f248273fbb6c6e85a2ff9ee75283178b009f3ca92b4c98a72958393bccd1a,ollama:qwen3-coder:30b,True,visit_trace_matches_bfs_and_dfs,3,bfs,raw,H01_temperature_pilot,linear_chain,0.0,"[""A"",""B"",""C"",""D""]"
True,True,True,D,ambiguous,False,503f248273fbb6c6e85a2ff9ee75283178b009f3ca92b4c98a72958393bccd1a,ollama:qwen3-coder:30b,True,visit_trace_matches_bfs_and_dfs,4,bfs,raw,H01_temperature_pilot,linear_chain,0.0,"[""A"",""B"",""C"",""D""]"
True,True,True,D,ambiguous,False,503f248273fbb6c6e85a2ff9ee75283178b009f3ca92b4c98a72958393bccd1a,ollama:qwen3-coder:30b,True,visit_trace_matches_bfs_and_dfs,5,bfs,raw,H01_temperature_pilot,linear_chain,0.0,"[""A"",""B"",""C"",""D""]"
True,True,True,D,ambiguous,False,503f248273fbb6c6e85a2ff9ee75283178b009f3ca92b4c98a72958393bccd1a,ollama:qwen3-coder:30b,True,visit_trace_matches_bfs_and_dfs,6,bfs,raw,H01_temperature_pilot,linear_chain,0.0,"[""A"",""B"",""C"",""D""]"
True,True,True,D,ambiguous,False,503f248273fbb6c6e85a2ff9ee75283178b009f3ca92b4c98a72958393bccd1a,ollama:qwen3-coder:30b,True,visit_trace_matches_bfs_and_dfs,7,bfs,raw,H01_temperature_pilot,linear_chain,0.0,"[""A"",""B"",""C"",""D""]"
True,True,True,D,ambiguous,False,503f248273fbb6c6e85a2ff9ee75283178b009f3ca92b4c98a72958393bccd1a,ollama:qwen3-coder:30b,True,visit_trace_matches_bfs_and_dfs,8,bfs,raw,H01_temperature_pilot,linear_chain,0.0,"[""A"",""B"",""C"",""D""]"
True,True,True,D,ambiguous,False,503f248273fbb6c6e85a2ff9ee75283178b009f3ca92b4c98a72958393bccd1a,ollama:qwen3-coder:30b,True,visit_trace_matches_bfs_and_dfs,9,bfs,raw,H01_temperature_pilot,linear_chain,0.0,"[""A"",""B"",""C"",""D""]"
True,True,True,D,ambiguous,False,503f248273fbb6c6e85a2ff9ee75283178b009f3ca92b4c98a72958393bccd1a,ollama:qwen3-coder:30b,True,visit_trace_matches_bfs_and_dfs,10,bfs,raw,H01_temperature_pilot,linear_chain,0.0,"[""A"",""B"",""C"",""D""]"
True,True,True,D,ambiguous,False,503f248273fbb6c6e85a2ff9ee75283178b009f3ca92b4c98a72958393bccd1a,ollama:qwen3-coder:30b,True,visit_trace_matches_bfs_and_dfs,1,bfs,raw,H01_temperature_pilot,linear_chain,0.4,"[""A"",""B"",""C"",""D""]"
True,True,True,D,ambiguous,False,503f248273fbb6c6e85a2ff9ee75283178b009f3ca92b4c98a72958393bccd1a,ollama:qwen3-coder:30b,True,visit_trace_matches_bfs_and_dfs,2,bfs,raw,H01_temperature_pilot,linear_chain,0.4,"[""A"",""B"",""C"",""D""]"
True,True,True,D,ambiguous,False,503f248273fbb6c6e85a2ff9ee75283178b009f3ca92b4c98a72958393bccd1a,ollama:qwen3-coder:30b,True,visit_trace_matches_bfs_and_dfs,3,bfs,raw,H01_temperature_pilot,linear_chain,0.4,"[""A"",""B"",""C"",""D""]"
True,True,True,D,ambiguous,False,503f248273fbb6c6e85a2ff9ee75283178b009f3ca92b4c98a72958393bccd1a,ollama:qwen3-coder:30b,True,visit_trace_matches_bfs_and_dfs,4,bfs,raw,H01_temperature_pilot,linear_chain,0.4,"[""A"",""B"",""C"",""D""]"
True,True,True,D,ambiguous,False,503f248273fbb6c6e85a2ff9ee75283178b009f3ca92b4c98a72958393bccd1a,ollama:qwen3-coder:30b,True,visit_trace_matches_bfs_and_dfs,5,bfs,raw,H01_temperature_pilot,linear_chain,0.4,"[""A"",""B"",""C"",""D""]"
True,True,True,D,ambiguous,False,503f248273fbb6c6e85a2ff9ee75283178b009f3ca92b4c98a72958393bccd1a,ollama:qwen3-coder:30b,True,visit_trace_matches_bfs_and_dfs,6,bfs,raw,H01_temperature_pilot,linear_chain,0.4,"[""A"",""B"",""C"",""D""]"
True,True,True,D,ambiguous,False,503f248273fbb6c6e85a2ff9ee75283178b009f3ca92b4c98a72958393bccd1a,ollama:qwen3-coder:30b,True,visit_trace_matches_bfs_and_dfs,7,bfs,raw,H01_temperature_pilot,linear_chain,0.4,"[""A"",""B"",""C"",""D""]"
True,True,True,D,ambiguous,False,503f248273fbb6c6e85a2ff9ee75283178b009f3ca92b4c98a72958393bccd1a,ollama:qwen3-coder:30b,True,visit_trace_matches_bfs_and_dfs,8,bfs,raw,H01_temperature_pilot,linear_chain,0.4,"[""A"",""B"",""C"",""D""]"
True,True,True,D,ambiguous,False,503f248273fbb6c6e85a2ff9ee75283178b009f3ca92b4c98a72958393bccd1a,ollama:qwen3-coder:30b,True,visit_trace_matches_bfs_and_dfs,9,bfs,raw,H01_temperature_pilot,linear_chain,0.4,"[""A"",""B"",""C"",""D""]"
True,True,True,D,ambiguous,False,503f248273fbb6c6e85a2ff9ee75283178b009f3ca92b4c98a72958393bccd1a,ollama:qwen3-coder:30b,True,visit_trace_matches_bfs_and_dfs,10,bfs,raw,H01_temperature_pilot,linear_chain,0.4,"[""A"",""B"",""C"",""D""]"
True,True,True,D,ambiguous,False,503f248273fbb6c6e85a2ff9ee75283178b009f3ca92b4c98a72958393bccd1a,ollama:qwen3-coder:30b,True,visit_trace_matches_bfs_and_dfs,1,bfs,raw,H01_temperature_pilot,linear_chain,0.8,"[""A"",""B"",""C"",""D""]"
True,True,True,D,ambiguous,False,503f248273fbb6c6e85a2ff9ee75283178b009f3ca92b4c98a72958393bccd1a,ollama:qwen3-coder:30b,True,visit_trace_matches_bfs_and_dfs,2,bfs,raw,H01_temperature_pilot,linear_chain,0.8,"[""A"",""B"",""C"",""D""]"
True,True,True,D,ambiguous,False,503f248273fbb6c6e85a2ff9ee75283178b009f3ca92b4c98a72958393bccd1a,ollama:qwen3-coder:30b,True,visit_trace_matches_bfs_and_dfs,3,bfs,raw,H01_temperature_pilot,linear_chain,0.8,"[""A"",""B"",""C"",""D""]"
True,True,True,D,ambiguous,False,503f248273fbb6c6e85a2ff9ee75283178b009f3ca92b4c98a72958393bccd1a,ollama:qwen3-coder:30b,True,visit_trace_matches_bfs_and_dfs,4,bfs,raw,H01_temperature_pilot,linear_chain,0.8,"[""A"",""B"",""C"",""D""]"
True,True,True,D,ambiguous,False,503f248273fbb6c6e85a2ff9ee75283178b009f3ca92b4c98a72958393bccd1a,ollama:qwen3-coder:30b,True,visit_trace_matches_bfs_and_dfs,5,bfs,raw,H01_temperature_pilot,linear_chain,0.8,"[""A"",""B"",""C"",""D""]"
True,True,True,D,ambiguous,False,503f248273fbb6c6e85a2ff9ee75283178b009f3ca92b4c98a72958393bccd1a,ollama:qwen3-coder:30b,True,visit_trace_matches_bfs_and_dfs,6,bfs,raw,H01_temperature_pilot,linear_chain,0.8,"[""A"",""B"",""C"",""D""]"
True,True,True,D,ambiguous,False,503f248273fbb6c6e85a2ff9ee75283178b009f3ca92b4c98a72958393bccd1a,ollama:qwen3-coder:30b,True,visit_trace_matches_bfs_and_dfs,7,bfs,raw,H01_temperature_pilot,linear_chain,0.8,"[""A"",""B"",""C"",""D""]"
True,True,True,D,ambiguous,False,503f248273fbb6c6e85a2ff9ee75283178b009f3ca92b4c98a72958393bccd1a,ollama:qwen3-coder:30b,True,visit_trace_matches_bfs_and_dfs,8,bfs,raw,H01_temperature_pilot,linear_chain,0.8,"[""A"",""B"",""C"",""D""]"
True,True,True,D,ambiguous,False,503f248273fbb6c6e85a2ff9ee75283178b009f3ca92b4c98a72958393bccd1a,ollama:qwen3-coder:30b,True,visit_trace_matches_bfs_and_dfs,9,bfs,raw,H01_temperature_pilot,linear_chain,0.8,"[""A"",""B"",""C"",""D""]"
True,True,True,D,ambiguous,False,503f248273fbb6c6e85a2ff9ee75283178b009f3ca92b4c98a72958393bccd1a,ollama:qwen3-coder:30b,True,visit_trace_matches_bfs_and_dfs,10,bfs,raw,H01_temperature_pilot,linear_chain,0.8,"[""A"",""B"",""C"",""D""]"
True,True,True,D,ambiguous,False,503f248273fbb6c6e85a2ff9ee75283178b009f3ca92b4c98a72958393bccd1a,ollama:qwen3-coder:30b,True,visit_trace_matches_bfs_and_dfs,1,dfs,raw,H01_temperature_pilot,linear_chain,0.0,"[""A"",""B"",""C"",""D""]"
True,True,True,D,ambiguous,False,503f248273fbb6c6e85a2ff9ee75283178b009f3ca92b4c98a72958393bccd1a,ollama:qwen3-coder:30b,True,visit_trace_matches_bfs_and_dfs,2,dfs,raw,H01_temperature_pilot,linear_chain,0.0,"[""A"",""B"",""C"",""D""]"
True,True,True,D,ambiguous,False,503f248273fbb6c6e85a2ff9ee75283178b009f3ca92b4c98a72958393bccd1a,ollama:qwen3-coder:30b,True,visit_trace_matches_bfs_and_dfs,3,dfs,raw,H01_temperature_pilot,linear_chain,0.0,"[""A"",""B"",""C"",""D""]"
True,True,True,D,ambiguous,False,503f248273fbb6c6e85a2ff9ee75283178b009f3ca92b4c98a72958393bccd1a,ollama:qwen3-coder:30b,True,visit_trace_matches_bfs_and_dfs,4,dfs,raw,H01_temperature_pilot,linear_chain,0.0,"[""A"",""B"",""C"",""D""]"
True,True,True,D,ambiguous,False,503f248273fbb6c6e85a2ff9ee75283178b009f3ca92b4c98a72958393bccd1a,ollama:qwen3-coder:30b,True,visit_trace_matches_bfs_and_dfs,5,dfs,raw,H01_temperature_pilot,linear_chain,0.0,"[""A"",""B"",""C"",""D""]"
True,True,True,D,ambiguous,False,503f248273fbb6c6e85a2ff9ee75283178b009f3ca92b4c98a72958393bccd1a,ollama:qwen3-coder:30b,True,visit_trace_matches_bfs_and_dfs,6,dfs,raw,H01_temperature_pilot,linear_chain,0.0,"[""A"",""B"",""C"",""D""]"
True,True,True,D,ambiguous,False,503f248273fbb6c6e85a2ff9ee75283178b009f3ca92b4c98a72958393bccd1a,ollama:qwen3-coder:30b,True,visit_trace_matches_bfs_and_dfs,7,dfs,raw,H01_temperature_pilot,linear_chain,0.0,"[""A"",""B"",""C"",""D""]"
True,True,True,D,ambiguous,False,503f248273fbb6c6e85a2ff9ee75283178b009f3ca92b4c98a72958393bccd1a,ollama:qwen3-coder:30b,True,visit_trace_matches_bfs_and_dfs,8,dfs,raw,H01_temperature_pilot,linear_chain,0.0,"[""A"",""B"",""C"",""D""]"
True,True,True,D,ambiguous,False,503f248273fbb6c6e85a2ff9ee75283178b009f3ca92b4c98a72958393bccd1a,ollama:qwen3-coder:30b,True,visit_trace_matches_bfs_and_dfs,9,dfs,raw,H01_temperature_pilot,linear_chain,0.0,"[""A"",""B"",""C"",""D""]"
True,True,True,D,ambiguous,False,503f248273fbb6c6e85a2ff9ee75283178b009f3ca92b4c98a72958393bccd1a,ollama:qwen3-coder:30b,True,visit_trace_matches_bfs_and_dfs,10,dfs,raw,H01_temperature_pilot,linear_chain,0.0,"[""A"",""B"",""C"",""D""]"
True,True,True,D,ambiguous,False,503f248273fbb6c6e85a2ff9ee75283178b009f3ca92b4c98a72958393bccd1a,ollama:qwen3-coder:30b,True,visit_trace_matches_bfs_and_dfs,1,dfs,raw,H01_temperature_pilot,linear_chain,0.4,"[""A"",""B"",""C"",""D""]"
True,True,True,D,ambiguous,False,503f248273fbb6c6e85a2ff9ee75283178b009f3ca92b4c98a72958393bccd1a,ollama:qwen3-coder:30b,True,visit_trace_matches_bfs_and_dfs,2,dfs,raw,H01_temperature_pilot,linear_chain,0.4,"[""A"",""B"",""C"",""D""]"
True,True,True,D,ambiguous,False,503f248273fbb6c6e85a2ff9ee75283178b009f3ca92b4c98a72958393bccd1a,ollama:qwen3-coder:30b,True,visit_trace_matches_bfs_and_dfs,3,dfs,raw,H01_temperature_pilot,linear_chain,0.4,"[""A"",""B"",""C"",""D""]"
True,True,True,D,ambiguous,False,503f248273fbb6c6e85a2ff9ee75283178b009f3ca92b4c98a72958393bccd1a,ollama:qwen3-coder:30b,True,visit_trace_matches_bfs_and_dfs,4,dfs,raw,H01_temperature_pilot,linear_chain,0.4,"[""A"",""B"",""C"",""D""]"
True,True,True,D,ambiguous,False,503f248273fbb6c6e85a2ff9ee75283178b009f3ca92b4c98a72958393bccd1a,ollama:qwen3-coder:30b,True,visit_trace_matches_bfs_and_dfs,5,dfs,raw,H01_temperature_pilot,linear_chain,0.4,"[""A"",""B"",""C"",""D""]"
True,True,True,D,ambiguous,False,503f248273fbb6c6e85a2ff9ee75283178b009f3ca92b4c98a72958393bccd1a,ollama:qwen3-coder:30b,True,visit_trace_matches_bfs_and_dfs,6,dfs,raw,H01_temperature_pilot,linear_chain,0.4,"[""A"",""B"",""C"",""D""]"
True,True,True,D,ambiguous,False,503f248273fbb6c6e85a2ff9ee75283178b009f3ca92b4c98a72958393bccd1a,ollama:qwen3-coder:30b,True,visit_trace_matches_bfs_and_dfs,7,dfs,raw,H01_temperature_pilot,linear_chain,0.4,"[""A"",""B"",""C"",""D""]"
True,True,True,D,ambiguous,False,503f248273fbb6c6e85a2ff9ee75283178b009f3ca92b4c98a72958393bccd1a,ollama:qwen3-coder:30b,True,visit_trace_matches_bfs_and_dfs,8,dfs,raw,H01_temperature_pilot,linear_chain,0.4,"[""A"",""B"",""C"",""D""]"
True,True,True,D,ambiguous,False,503f248273fbb6c6e85a2ff9ee75283178b009f3ca92b4c98a72958393bccd1a,ollama:qwen3-coder:30b,True,visit_trace_matches_bfs_and_dfs,9,dfs,raw,H01_temperature_pilot,linear_chain,0.4,"[""A"",""B"",""C"",""D""]"
True,True,True,D,ambiguous,False,503f248273fbb6c6e85a2ff9ee75283178b009f3ca92b4c98a72958393bccd1a,ollama:qwen3-coder:30b,True,visit_trace_matches_bfs_and_dfs,10,dfs,raw,H01_temperature_pilot,linear_chain,0.4,"[""A"",""B"",""C"",""D""]"
True,True,True,D,ambiguous,False,503f248273fbb6c6e85a2ff9ee75283178b009f3ca92b4c98a72958393bccd1a,ollama:qwen3-coder:30b,True,visit_trace_matches_bfs_and_dfs,1,dfs,raw,H01_temperature_pilot,linear_chain,0.8,"[""A"",""B"",""C"",""D""]"
True,True,True,D,ambiguous,False,503f248273fbb6c6e85a2ff9ee75283178b009f3ca92b4c98a72958393bccd1a,ollama:qwen3-coder:30b,True,visit_trace_matches_bfs_and_dfs,2,dfs,raw,H01_temperature_pilot,linear_chain,0.8,"[""A"",""B"",""C"",""D""]"
True,True,True,D,ambiguous,False,503f248273fbb6c6e85a2ff9ee75283178b009f3ca92b4c98a72958393bccd1a,ollama:qwen3-coder:30b,True,visit_trace_matches_bfs_and_dfs,3,dfs,raw,H01_temperature_pilot,linear_chain,0.8,"[""A"",""B"",""C"",""D""]"
True,True,True,D,ambiguous,False,503f248273fbb6c6e85a2ff9ee75283178b009f3ca92b4c98a72958393bccd1a,ollama:qwen3-coder:30b,True,visit_trace_matches_bfs_and_dfs,4,dfs,raw,H01_temperature_pilot,linear_chain,0.8,"[""A"",""B"",""C"",""D""]"
True,True,True,D,ambiguous,False,503f248273fbb6c6e85a2ff9ee75283178b009f3ca92b4c98a72958393bccd1a,ollama:qwen3-coder:30b,True,visit_trace_matches_bfs_and_dfs,5,dfs,raw,H01_temperature_pilot,linear_chain,0.8,"[""A"",""B"",""C"",""D""]"
True,True,True,D,ambiguous,False,503f248273fbb6c6e85a2ff9ee75283178b009f3ca92b4c98a72958393bccd1a,ollama:qwen3-coder:30b,True,visit_trace_matches_bfs_and_dfs,6,dfs,raw,H01_temperature_pilot,linear_chain,0.8,"[""A"",""B"",""C"",""D""]"
True,True,True,D,ambiguous,False,503f248273fbb6c6e85a2ff9ee75283178b009f3ca92b4c98a72958393bccd1a,ollama:qwen3-coder:30b,True,visit_trace_matches_bfs_and_dfs,7,dfs,raw,H01_temperature_pilot,linear_chain,0.8,"[""A"",""B"",""C"",""D""]"
True,True,True,D,ambiguous,False,503f248273fbb6c6e85a2ff9ee75283178b009f3ca92b4c98a72958393bccd1a,ollama:qwen3-coder:30b,True,visit_trace_matches_bfs_and_dfs,8,dfs,raw,H01_temperature_pilot,linear_chain,0.8,"[""A"",""B"",""C"",""D""]"
True,True,True,D,ambiguous,False,503f248273fbb6c6e85a2ff9ee75283178b009f3ca92b4c98a72958393bccd1a,ollama:qwen3-coder:30b,True,visit_trace_matches_bfs_and_dfs,9,dfs,raw,H01_temperature_pilot,linear_chain,0.8,"[""A"",""B"",""C"",""D""]"
True,True,True,D,ambiguous,False,503f248273fbb6c6e85a2ff9ee75283178b009f3ca92b4c98a72958393bccd1a,ollama:qwen3-coder:30b,True,visit_trace_matches_bfs_and_dfs,10,dfs,raw,H01_temperature_pilot,linear_chain,0.8,"[""A"",""B"",""C"",""D""]"
False,True,True,E,deterministic,True,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama:qwen2.5-coder:14b,True,identical_traces_across_runs,1,deterministic,raw,H01_temperature_pilot,letters_8,0.0,"[[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""]]"
False,True,True,E,deterministic,True,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama:qwen2.5-coder:14b,True,identical_traces_across_runs,2,deterministic,raw,H01_temperature_pilot,letters_8,0.0,"[[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""]]"
False,True,True,E,deterministic,True,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama:qwen2.5-coder:14b,True,identical_traces_across_runs,3,deterministic,raw,H01_temperature_pilot,letters_8,0.0,"[[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""]]"
False,True,True,E,deterministic,True,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama:qwen2.5-coder:14b,True,identical_traces_across_runs,4,deterministic,raw,H01_temperature_pilot,letters_8,0.0,"[[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""]]"
False,True,True,E,deterministic,True,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama:qwen2.5-coder:14b,True,identical_traces_across_runs,5,deterministic,raw,H01_temperature_pilot,letters_8,0.0,"[[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""]]"
False,True,True,E,deterministic,True,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama:qwen2.5-coder:14b,True,identical_traces_across_runs,6,deterministic,raw,H01_temperature_pilot,letters_8,0.0,"[[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""]]"
False,True,True,E,deterministic,True,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama:qwen2.5-coder:14b,True,identical_traces_across_runs,7,deterministic,raw,H01_temperature_pilot,letters_8,0.0,"[[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""]]"
False,True,True,E,deterministic,True,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama:qwen2.5-coder:14b,True,identical_traces_across_runs,8,deterministic,raw,H01_temperature_pilot,letters_8,0.0,"[[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""]]"
False,True,True,E,deterministic,True,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama:qwen2.5-coder:14b,True,identical_traces_across_runs,9,deterministic,raw,H01_temperature_pilot,letters_8,0.0,"[[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""]]"
False,True,True,E,deterministic,True,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama:qwen2.5-coder:14b,True,identical_traces_across_runs,10,deterministic,raw,H01_temperature_pilot,letters_8,0.0,"[[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""]]"
False,True,True,E,deterministic,True,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama:qwen2.5-coder:14b,True,identical_traces_across_runs,1,deterministic,raw,H01_temperature_pilot,letters_8,0.4,"[[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""]]"
False,True,True,E,deterministic,True,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama:qwen2.5-coder:14b,True,identical_traces_across_runs,2,deterministic,raw,H01_temperature_pilot,letters_8,0.4,"[[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""]]"
False,True,True,E,deterministic,True,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama:qwen2.5-coder:14b,True,identical_traces_across_runs,3,deterministic,raw,H01_temperature_pilot,letters_8,0.4,"[[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""]]"
False,True,True,E,deterministic,True,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama:qwen2.5-coder:14b,True,identical_traces_across_runs,4,deterministic,raw,H01_temperature_pilot,letters_8,0.4,"[[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""]]"
False,True,True,E,deterministic,True,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama:qwen2.5-coder:14b,True,identical_traces_across_runs,5,deterministic,raw,H01_temperature_pilot,letters_8,0.4,"[[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""]]"
False,True,True,E,deterministic,True,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama:qwen2.5-coder:14b,True,identical_traces_across_runs,6,deterministic,raw,H01_temperature_pilot,letters_8,0.4,"[[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""]]"
False,True,True,E,deterministic,True,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama:qwen2.5-coder:14b,True,identical_traces_across_runs,7,deterministic,raw,H01_temperature_pilot,letters_8,0.4,"[[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""]]"
False,True,True,E,deterministic,True,73beea66bb365392f9b900eb97250560e97f11936f45ac4c57bcf7176e834611,ollama:qwen2.5-coder:14b,True,identical_traces_across_runs,8,deterministic,raw,H01_temperature_pilot,letters_8,0.4,"[[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""],[""A"",""B"",""C"",""D"",""E"",""F"",""G"",""H""]]"
